Time_s,Top_C,Bottom_C,Capplate_C,Cylinder_C,Thermalbridge_C,Baseplate_C
277.9694435,175.4,80.9,23.5,24.5,52.1,26.5
278.5705993,175.4,80.9,24,24.5,51.9,26.5
279.2102375,175.7,80.7,23.5,24.5,51.9,27
279.8142716,175.7,80.7,24,24.5,51.9,27
280.4061832,176,80.7,23.5,24.5,51.9,27
280.9884716,176.3,80.7,24,24.5,52.1,26.5
281.607343,176.6,80.7,23.5,24.5,52.3,27
282.2345642,176.6,80.7,23.5,25,52.6,27
282.8612184,176.9,80.7,23.5,25.5,53.1,27
283.4798883,177.3,80.6,23.5,25.5,53.3,27
284.0928898,177.6,80.6,23.5,25.5,53.3,27
284.7054369,177.6,80.4,23.5,25,53.3,27
285.3172502,177.9,80.4,24,25,53.3,27
285.9127388,177.9,80.3,23.5,25,53.3,27
286.5514733,178.2,80.3,23.5,25,53.5,27
287.1518486,178.5,80.3,23.5,25,53.8,27
287.8276972,178.9,80.1,24,25,54,27
288.4341126,179.2,80.1,23.5,24.5,54.2,26.5
289.0295092,179.5,80.1,23.5,25,54.4,27
289.619505,179.9,80,23.5,25,54.9,27
290.2247451,180.2,80,24,25,55.1,27
290.8224597,180.2,80,23.5,25,55.4,27
291.4271656,180.5,80,24,24.5,55.4,27
292.0314157,180.9,80,24,25,55.4,27
292.657991,181.2,80,23.5,25,55.4,27
293.2927112,181.2,79.8,24,25,55.4,27
293.865824,181.6,79.8,24,25,55.6,27
294.4704645,181.6,79.8,23.5,25,55.4,27
295.066554,181.6,79.6,23.5,25,55.4,27
295.6665679,181.9,79.6,23.5,25,55.4,27
296.2755537,182.3,79.6,23.5,25,55.6,27
296.8796447,182.3,79.6,23.5,25,55.6,27
297.4975314,182.6,79.5,23.5,25,55.4,27
298.0797675,182.6,79.6,24,25,55.6,27
