Time_s,Top_C,Bottom_C,Capplate_C,Cylinder_C,Thermalbridge_C,Baseplate_C
232.0546211,190.9,78.4,28.4,30.6,57.6,27
232.6452264,190.9,78.4,28.4,30.6,57.8,27.5
233.2394845,190.5,78.2,28.4,30.6,58,27
233.8610439,190.5,78.2,28.4,30.6,58.2,27
234.4785882,190.1,78.1,28,30.6,58.4,27
235.0910074,190.1,78.1,28.4,30.6,58.4,27
235.6722291,190.1,78.1,28.4,30.6,58.4,27.5
236.2566631,189.7,77.9,28.4,30.6,58.4,27
236.8710048,189.7,77.9,28.4,30.6,58.6,27
237.4995058,189.3,77.9,28.9,30.6,58.8,27.5
238.1152433,189.3,77.7,28.4,30.6,58.8,27
238.7255217,188.9,77.6,28.4,30.6,58.8,27.5
239.3078255,188.9,77.6,28.4,30.6,58.8,27
239.9246782,188.5,77.6,28.4,30.6,59,27
240.5387793,188.1,77.4,28.4,30.6,58.8,27.5
241.1495774,188.1,77.4,28.4,30.6,59,27.5
241.7391733,187.7,77.4,28.9,30.6,59,27
242.3429584,187.3,77.3,28.9,30.6,59,27
242.9503093,187,77.3,28.9,30.6,59.2,27
243.5770275,186.6,77.1,28.4,30.6,59.2,27
244.1710127,186.6,77.1,28.4,30.6,59,27.5
244.7920408,186.2,76.9,28.9,30.6,59.2,27
245.4002698,185.8,76.9,28.4,31.1,59,27.5
246.0212052,185.8,76.8,28.4,30.6,59,27
246.6328936,185.5,76.8,28.4,30.6,59,27
247.2163243,185.1,76.6,28.4,30.6,59.2,27
247.8084402,185.1,76.6,28.9,31.1,59.5,27
248.4241728,184.7,76.6,28.4,31.1,59.5,27
249.0129132,184.7,76.5,28.4,31.1,59.7,27
249.6659428,184.4,76.5,28.9,31.1,59.9,27
250.2987719,184,76.3,28.4,31.1,59.9,27
250.9212477,184,76.3,28.4,31.1,59.9,27
251.5247669,183.7,76.3,28.4,31.1,59.9,27.5
252.1212329,183.3,76.1,28.4,31.1,59.9,27
252.7385022,183,76.1,28.4,31.1,59.9,27
253.3271162,183,76.1,28.4,31.1,59.9,27
253.9080433,182.6,76,28.4,31.1,60.1,27
254.5030933,182.6,76,28.4,31.1,60.1,27
255.127446,182.3,76,28.4,31.1,59.9,27
255.7171671,181.9,75.8,28.9,31.1,59.9,27
256.3240923,181.6,75.8,28.4,31.1,59.7,27
256.9472224,181.2,75.6,28.4,31.1,59.7,27
257.5459425,181.2,75.6,28.4,31.1,59.5,27
258.1926371,180.5,75.6,28.9,30.6,59.2,27
258.7737613,180.5,75.6,28.4,30.6,59,27.5
259.393887,180.2,75.5,28.4,30.6,59,27
259.9853349,180.2,75.5,29.3,30.6,58.8,27
260.6222957,179.9,75.5,28.9,30.6,58.8,27.5
261.2423431,179.9,75.3,28.4,30.6,58.8,27.5
261.8340456,179.9,75.3,28.4,30.6,58.8,27.5
262.4521248,179.5,75.3,28.4,30.6,58.8,27.5
263.0687159,179.5,75.1,28.4,30.6,58.6,27.5
263.6592893,179.5,75.1,28.4,30.6,58.6,27.5
264.2700502,179.5,75.1,28.4,30.2,58.4,27
264.9061813,179.2,75.1,28.4,30.6,58.6,27.5
265.5460609,179.2,75.1,28.4,30.6,58.6,27
266.170635,179.2,75,28.4,30.6,58.8,27.5
266.7723947,179.2,75,28.4,31.1,58.8,27.5
267.4068954,179.2,75,28.4,31.1,58.8,27.5
267.9953348,179.5,75,28.4,30.6,58.6,27.5
268.6074905,179.5,75,28.9,30.6,58.6,27.5
269.2258846,179.2,75,28.9,30.6,58.6,27.5
269.8393277,179.2,75,28.4,30.6,58.4,27.5
270.467694,179.2,74.8,28.9,30.6,58.6,27.5
271.0740878,179.2,74.8,28.9,30.6,58.6,27.5
271.6642918,179.2,74.8,28.4,30.6,58.8,27.5
272.2987014,179.2,74.7,28.4,30.6,58.8,27.5
272.9357274,179.5,74.7,28.4,30.6,59,27.5
273.5383563,179.5,74.7,28.9,30.6,59.2,27.5
274.1276413,179.5,74.7,28.4,31.1,59.5,27.5
274.7593384,179.5,74.7,28.4,31.1,59.5,27.5
275.3875453,179.9,74.7,28.9,30.6,59.7,27.5
275.9947401,179.9,74.7,28.4,31.1,59.9,27.5
276.5972286,180.2,74.7,28.4,30.6,59.7,27
277.2368611,180.2,74.7,28.4,30.6,59.9,27
277.845963,180.2,74.7,28.9,30.6,60.1,27.5
278.4394918,180.5,74.7,28.4,31.1,60.3,27.5
279.0310611,180.5,74.7,28.4,31.1,60.5,27.5
279.6371034,180.9,74.7,28.9,31.1,60.5,27.5
280.2394983,180.9,74.7,28.4,31.1,60.7,27.5
280.8657312,181.2,74.8,28.4,31.1,60.7,27.5
281.4768083,181.6,74.8,28.4,31.1,60.5,27
282.0588726,181.6,74.8,28.4,31.1,60.9,27.5
282.6748857,181.9,74.8,28.9,31.1,61.1,27.5
283.2935759,181.9,74.8,28.9,31.5,61.3,27
283.9129313,182.3,74.8,28.4,31.5,61.5,27.5
284.5234591,182.6,74.8,28.4,31.5,61.5,27
285.1124933,183,74.8,28.9,31.9,61.7,27.5
285.6992978,183,74.8,28.4,31.9,61.9,27.5
286.3067941,183.3,74.8,28.9,31.9,62.1,27.5
286.8906811,183.7,74.8,28.9,31.9,62.1,27.5
287.4802901,184.4,74.8,28.4,31.9,62.3,27.5
288.0730799,184.4,74.8,28.9,31.9,62.5,27.5
288.6793896,184.7,74.8,28.9,31.9,62.5,27.5
289.2778497,185.1,75,28.9,32.3,62.7,27.5
289.8738551,185.5,75,28.9,32.3,62.9,27.5
290.4540692,185.8,75,28.4,32.3,62.9,27.5
291.0736343,186.2,75,28.9,32.3,63.1,27.5
291.6805392,186.6,75.1,28.9,32.3,63.1,27.5
292.3209841,187,75.1,28.9,31.9,63.1,27.5
292.9111071,187,75.1,28.9,31.9,63.1,27.5
293.5029376,187.3,75.3,28.9,31.9,62.9,27
294.1088176,187.7,75.3,28.9,31.9,62.7,27.5
294.7332856,188.5,75.3,28.9,31.5,62.7,27.5
295.3837549,188.5,75.5,28.9,31.5,62.5,27.5
