Time_s,Top_C,Bottom_C,Capplate_C,Cylinder_C,Thermalbridge_C,Baseplate_C
285.0278943,134.1,75.1,29.3,32.7,50.6,28.9
285.5961118,134.3,75.1,29.8,33.1,50.9,29.3
286.1780872,134.5,75.1,29.8,32.7,50.9,28.9
286.7701929,134.7,75.1,29.3,33.1,50.9,29.3
287.3908543,134.8,75.3,29.3,33.1,50.9,29.3
288.0168099,135,75.1,29.3,33.1,50.4,29.3
288.6293813,135.2,75.3,28.4,32.7,51.1,29.3
289.2496817,135.4,75.3,29.8,32.7,51.4,28.9
289.8584643,135.6,75.3,29.3,33.1,51.4,28.9
290.4718215,135.9,75.3,29.8,33.5,51.9,28.9
291.0873614,136.1,75.6,29.3,33.5,51.9,29.3
291.6932275,136.4,75.5,28.9,33.5,52.3,29.3
292.3097984,136.6,75.1,29.3,33.5,52.6,29.3
292.9155562,136.8,75.5,28.9,33.5,52.6,28.9
293.5178668,137,75.6,29.3,33.5,52.8,29.3
294.1101637,137.2,75.8,29.3,33.9,52.8,29.8
294.7407744,137.3,75.8,29.8,33.5,52.8,29.3
295.3639172,137.5,75.8,29.3,33.9,52.8,27.5
295.9754645,137.9,75.6,29.8,33.9,53.1,29.3
296.5839139,138.1,75.8,29.3,33.9,53.1,28.9
297.2006277,138.2,76,29.3,33.9,53.1,28.9
297.8186344,138.2,76,29.8,34.3,53.8,29.3
298.4167787,138.6,76,29.3,33.9,54,28.9
299.0307722,138.8,76,29.3,34.3,54.2,28
299.6322811,139,76.1,28.9,33.9,54.2,29.3
300.2460112,139.2,76,29.3,33.9,54.4,29.3
300.8702531,139.2,76.5,29.3,34.3,54.4,29.3
301.4511352,139.5,76,28.4,34.3,54.2,29.3
302.0747482,139.5,76.3,29.3,33.9,54.2,29.3
302.6578906,139.5,76.5,28.9,33.5,54.2,28.9
303.2862827,139.9,76.5,29.3,33.9,54,29.3
303.8953395,140.1,76.5,29.3,33.5,53.8,29.3
304.5154714,140.3,76.5,29.8,33.5,53.8,28.4
305.0871956,140.3,76.6,29.3,33.5,53.8,29.3
305.7076508,140.5,76.6,29.3,33.5,53.3,29.3
306.3221643,140.7,76.6,29.8,33.5,54,29.3
306.9316918,140.8,76.8,29.3,33.5,54,29.3
307.5474071,141,76.8,28.4,33.5,54,29.3
308.1685015,141.4,76.9,29.3,33.5,54,28.9
308.779665,141.6,77.3,29.8,33.5,54,29.3
309.4013769,141.8,77.1,29.8,33.1,53.8,29.3
310.0296847,141.8,77.1,29.8,33.1,53.8,28.9
310.651496,142.2,77.4,29.3,33.1,53.8,29.3
311.2490891,142.4,77.4,29.8,32.7,53.8,29.3
311.8652006,142.6,77.6,28.9,33.5,54,29.3
312.4836787,142.6,77.4,29.8,33.5,54,29.3
313.0663936,142.9,77.6,29.3,33.5,54.2,29.8
313.6770511,142.9,77.6,29.3,33.5,54.2,29.3
314.3117928,143.1,77.6,29.3,33.1,54.4,28.4
314.9385951,143.5,77.7,29.8,33.5,54.4,29.3
315.5385452,143.7,77.9,29.3,33.5,54.9,28.9
316.1659914,143.9,77.9,29.8,33.1,54.9,29.3
316.7562539,144.1,77.9,29.3,33.1,54.7,28.9
317.3686195,144.1,77.9,29.8,32.7,54.7,28.9
317.9474607,144.3,78.1,29.8,33.1,54.7,29.3
318.5355642,144.1,78.1,29.3,32.7,54.9,29.8
319.1465144,144.7,78.1,29.3,33.1,54.2,30.2
319.739753,144.7,78.1,29.3,33.1,54.7,29.3
320.3589429,145.1,78.1,28.9,33.5,54.7,29.8
320.9581341,145.1,78.1,29.3,32.7,54.7,29.8
321.5818804,145.3,78.2,28.9,33.1,54.7,29.8
322.1848656,145.5,78.2,29.3,33.5,54.9,29.3
322.8134461,145.5,78.4,29.3,33.5,54.9,29.8
323.4066893,145.7,78.2,29.3,33.5,54.7,28.9
324.0445332,145.9,78.2,29.3,33.9,55.4,28.9
324.658043,146.1,78.2,29.8,33.5,55.1,29.3
325.259997,146.3,78.4,29.8,33.9,55.6,29.3
325.8954636,146.5,78.4,29.8,33.5,55.6,29.3
326.4917876,146.5,78.4,29.3,33.5,55.6,29.3
327.0991483,146.7,78.2,29.3,33.5,54.9,29.8
327.7203319,146.9,78.4,29.3,33.1,54.9,29.3
328.3435164,147.1,78.4,28.4,32.7,55.1,29.3
328.9582974,147.3,78.4,29.3,33.5,54.9,28.9
329.5779262,147.5,78.2,29.3,33.1,55.1,29.3
330.2051068,147.7,78.4,29.8,33.1,55.4,28.9
330.8188536,147.9,78.4,29.3,33.1,55.6,28.9
331.4490847,147.9,78.4,29.3,33.1,55.6,28.9
332.0719325,148.3,78.5,29.3,33.5,55.8,28.9
332.6688854,148.3,78.4,29.8,33.5,55.8,28.9
333.2665598,148.5,78.5,29.3,32.7,56,29.3
333.8667788,148.7,78.5,28.4,33.5,56,28.9
334.475662,149,78.5,29.3,33.5,56.2,29.3
335.0765407,149.2,78.5,28.9,33.5,56.5,28.9
335.6929525,149.4,78.4,28.9,33.5,56.7,29.3
336.3128934,149.6,78.4,29.3,33.5,56.7,29.3
336.8941724,149.8,78.5,29.8,33.5,57.1,29.3
337.5241115,150,78.4,28.9,33.5,57.1,28.4
338.128625,150,78.4,28.4,33.9,57.1,28.9
338.749909,150.4,78.5,29.3,33.5,57.1,28.9
339.3705478,150.4,78.5,28.4,33.5,57.6,29.3
339.9979813,150.6,78.5,29.3,33.9,57.6,29.3
340.6118631,150.6,78.5,29.3,33.9,57.6,29.8
341.2189573,151.1,78.5,29.8,33.9,57.8,29.3
341.8185852,151.3,78.7,29.8,33.9,58,29.3
342.4428474,151.5,78.7,29.3,33.1,58,29.3
343.066475,151.7,78.7,28.9,33.9,58.4,29.3
343.6697943,151.9,78.7,29.3,33.5,58.4,28.9
344.2941427,152.2,78.7,29.3,33.9,58.4,29.3
344.8850878,152.2,78.7,29.3,33.9,58.4,29.3
345.4965631,152.2,78.7,29.3,33.5,57.8,29.3
346.1091635,152.4,78.5,29.3,33.1,58,28.4
346.7265703,152.4,78.5,28.9,33.1,57.6,28.9
347.3288943,152.6,78.4,28.9,33.1,57.8,29.3
347.9359944,152.6,78.5,29.3,33.1,57.8,28.9
348.5588414,152.8,78.5,29.3,32.7,57.6,28.9
349.1793247,153,78.5,28.4,32.7,57.8,29.3
349.7855487,153,78.5,29.3,33.1,57.6,29.3
350.4108238,153.3,78.4,28.9,32.7,57.3,29.3
351.0070992,153.5,78.4,29.3,32.7,56.7,29.3
351.6263332,153.7,78.4,29.3,32.7,57.1,29.3
352.2368963,153.7,78.4,29.3,32.7,56.9,29.3
352.8483293,153.9,78.2,29.3,32.3,56.9,28.9
353.4536901,154.1,78.2,29.3,32.3,56.7,29.3
354.0668271,154.1,78.1,29.8,32.7,56.5,29.3
354.6688529,154.1,78.1,29.3,32.3,56,28.9
355.2644226,154.4,78.2,28.9,32.3,56,29.3
355.8606061,154.6,77.9,28.9,31.5,55.8,29.3
356.46097,154.6,78.1,28.9,32.3,55.8,28.4
357.0746398,154.8,78.1,29.3,32.3,55.8,28.9
357.6693333,155,77.9,28.4,32.3,55.8,29.3
358.2872094,155.3,77.9,28.9,31.9,55.8,28.9
358.8852304,155.5,77.9,29.3,32.7,56.2,29.3
359.5053432,155.5,77.9,29.3,32.7,56.2,28.9
360.0875376,155.7,77.9,28.9,32.7,56.7,29.3
360.7101117,156,77.9,29.3,31.9,56.9,28.9
361.3337474,156.4,77.7,29.3,33.1,57.1,28.9
361.9196607,156.4,77.7,29.3,33.1,57.3,28.9
362.5284483,156.9,77.7,28.9,33.1,57.8,28.9
363.1292695,156.9,77.6,28.9,33.5,57.8,29.3
363.7435412,157.1,77.7,29.8,33.9,58,29.3
364.3500284,157.4,77.7,29.3,33.5,57.8,28.4
364.959035,157.6,77.7,29.3,33.9,58.2,28.9
365.5606096,157.8,77.6,28.9,33.9,58.6,29.3
366.176564,157.8,77.6,29.3,33.9,58.6,28.9
366.8065359,158.1,77.6,29.8,33.5,58.8,29.3
367.4020787,158.3,77.3,29.3,33.5,59,28.9
368.0174727,158.1,77.6,29.3,33.5,59.2,28.9
368.6311463,158.5,77.4,29.3,33.9,59.5,29.3
369.2408715,158.8,77.4,29.3,33.9,59.7,29.3
369.8850274,158.8,77.1,29.8,33.9,59.9,29.3
370.4952527,158.5,77.3,29.8,33.9,60.1,29.3
371.0906378,159,77.1,29.3,33.5,60.1,28.9
371.6963589,159.3,77.1,29.3,33.5,60.1,29.3
372.3098469,159.3,76.9,29.3,33.1,60.3,29.3
372.9146929,159.5,77.1,29.3,33.9,60.5,29.3
373.5377486,159.8,77.1,29.3,33.5,60.7,29.3
374.1463169,160,77.1,29.3,34.3,61.1,28.9
374.7683296,160.2,76.9,29.3,33.9,61.1,28.4
375.3834891,160.5,76.9,29.3,33.9,61.5,29.3
375.975842,160.5,76.9,28.4,34.3,61.7,29.3
376.5654327,160.7,76.9,29.3,34.3,62.1,29.3
377.18404,161,76.8,29.3,34.3,62.1,28.9
377.8161,161,76.6,29.8,34.7,62.5,29.3
378.4386728,161.2,76.6,29.3,34.7,62.7,29.3
379.0533626,161.5,76.8,29.3,34.7,62.5,29.3
379.6566827,161.5,76.6,29.3,34.7,62.7,27.5
380.2762637,162,76.8,29.8,35,62.9,29.3
380.885462,162,76.6,29.3,35,62.9,29.3
381.5073523,162.2,76.3,29.8,34.7,63.1,29.3
382.1165497,162.2,76.5,28.9,35.4,63.1,29.3
382.7318935,162.5,76.6,29.3,35,63.3,28.9
383.3653914,163,76.5,29.8,34.7,63.3,29.3
383.9615955,163,76.6,29.3,34.7,63.5,28.9
384.5377529,163.3,76.5,28.9,34.7,63.6,29.3
385.1599169,163.5,76.5,28.4,34.3,63.6,29.3
385.7439369,163.8,76.5,29.8,34.7,63.8,28.4
386.3399791,164,76.5,29.8,34.7,63.8,29.3
386.9674722,164,76.3,28.9,34.7,63.8,29.3
387.5998156,164.3,76.5,29.8,34.3,63.8,29.3
388.216119,164,76.5,29.3,34.7,63.6,28.9
388.8509524,164.3,76.1,28.9,33.9,63.3,29.3
389.4686575,164.5,76.5,29.8,34.3,63.3,28.9
390.059466,164.5,76.3,29.3,34.3,63.5,29.8
390.6683917,164.8,76.1,28.9,34.7,63.6,29.8
391.2925059,164.8,76.3,28.9,34.3,63.8,28.9
391.906974,164.8,76.3,29.8,34.7,63.8,28.4
392.5169122,165.1,76.1,28.9,33.9,63.8,29.3
393.1318929,165.3,76.1,29.8,34.3,63.8,29.3
393.7311521,165.3,76,29.3,33.9,63.6,29.3
394.3464602,165.6,76.1,29.3,33.9,63.6,28.9
394.9591096,165.6,76.3,29.3,33.9,63.5,28.9
395.5794233,165.6,76.1,28.9,33.9,63.8,29.3
396.1879681,165.9,76.3,29.8,33.9,63.6,29.3
396.7679058,166.1,76.3,30.2,32.7,64,29.3
397.3693478,166.1,76.3,29.8,33.9,63.5,28.9
397.9392521,166.4,76,29.3,33.5,63.3,29.3
398.5575709,166.4,76,28.9,33.1,63.3,29.3
399.1800353,166.7,76.1,29.8,33.5,62.9,29.3
399.8027107,166.7,76.1,28.9,33.5,63.1,29.8
400.4020545,166.9,76.3,29.8,33.1,62.9,29.3
400.9949864,166.9,76.3,28.4,33.5,63.1,29.3
401.6359943,167.2,76.1,29.3,33.5,63.3,28.9
402.2592068,167.5,76.1,29.3,33.5,63.3,28.9
402.8676229,167.5,76.1,28.9,33.5,63.8,29.3
403.4601702,167.8,76.1,29.8,33.5,63.8,28.9
404.1035645,167.8,76.1,28.9,33.5,63.8,29.3
404.7224919,168,76.1,29.3,33.5,63.6,29.3
405.3356379,167.8,76.3,29.8,33.5,63.8,29.3
405.956052,168.3,76,29.3,33.1,63.6,28.9
406.5657334,168.3,76.1,29.3,33.5,63.8,28.9
407.1492264,168.6,76.1,29.3,33.9,63.6,28.9
407.7375274,168.6,76.3,29.3,33.9,64.2,28.9
408.3557828,168.9,76.1,29.3,33.1,64.2,28.9
408.957792,168.9,76.1,28.9,33.5,65,28.9
409.5723182,169.2,76.3,29.3,34.3,65.2,28.4
410.1690229,169.4,76.3,28.9,34.3,65.4,29.3
410.7957737,169.4,76.3,29.3,34.7,65.5,28.9
411.4089195,170,76.3,29.3,34.7,65.7,28.9
411.996394,170,76.3,29.8,34.3,65.5,29.3
412.5899979,170.3,76.3,29.8,33.5,65.9,29.3
413.1926578,170.3,76.5,29.3,34.3,66.1,29.3
413.8002577,170.3,76.5,29.8,33.9,65.9,29.3
414.4177864,170.3,76.3,29.3,34.3,66.3,29.3
415.0432329,170.6,76.5,29.3,33.5,66.1,28.9
415.6526252,170.9,76.5,29.8,33.5,66.1,29.3
416.2497265,170.9,76.5,29.3,33.5,66.3,28.9
416.8827771,170.6,76.3,29.3,33.5,66.1,28.4
417.4874074,171.2,76.3,29.3,33.9,66.5,29.3
418.0771669,171.2,76.5,29.8,33.9,66.5,29.3
418.6980908,171.2,76.3,29.3,34.3,66.8,28.9
419.3008564,171.7,76.6,29.3,33.9,67,29.3
419.907995,172,76.5,29.8,34.3,67.2,29.3
420.5235406,172,76.6,29.3,34.7,67.6,29.3
421.1424565,172.3,76.6,29.8,34.7,67.8,28.9
421.7646011,172.6,76.8,28.4,34.7,68.1,29.8
422.3550737,172.6,76.8,29.8,34.3,68.5,28.9
422.9559164,172.9,76.6,29.3,34.3,68.7,28.9
423.5812166,172.9,76.8,29.3,35,68.8,29.3
424.1796478,173.2,76.8,29.8,35,69,28.9
424.776318,173.2,76.8,29.8,35.4,69.4,29.3
425.3659346,173.2,76.8,28.9,35.4,69.4,29.3
425.9387863,173.5,76.5,29.3,35.8,69.7,29.3
426.5408157,173.5,76.8,29.3,35.8,70.1,29.3
427.1291561,173.8,76.8,29.3,35.8,70.2,29.3
427.7315908,174.1,76.8,29.3,35.8,70.1,29.3
428.3401484,174.1,76.5,29.8,35.8,70.4,29.3
428.9453639,174.1,76.9,29.8,36.1,70.4,29.3
429.5806856,174.4,76.9,29.8,34.7,70.6,28.9
430.1963994,174.7,76.6,29.3,36.1,70.6,29.8
430.7859823,174.7,76.6,29.3,35.8,70.8,29.3
431.3773795,175.1,76.9,29.3,36.1,70.9,29.3
432.0190722,175.1,76.9,28.9,35.8,70.8,29.3
432.6068933,175.1,76.6,29.8,36.1,70.9,29.8
433.2270621,175.1,76.9,29.8,36.1,71.1,29.3
433.8395639,175.7,76.9,29.3,36.5,71.1,29.3
434.4423296,175.4,77.1,29.8,36.1,71.1,29.8
435.0186221,175.7,77.1,29.3,35.8,70.8,29.3
435.615923,176,76.8,28.9,35.8,70.6,29.3
436.2471158,175.7,76.9,29.3,35.4,70.6,29.3
436.8459744,176.3,77.1,29.8,35.4,70.4,29.8
437.4651914,176,77.1,29.8,34.7,70.1,29.3
438.1064604,176.3,77.3,29.8,34.7,69.9,28.9
438.7076635,176.3,77.3,29.8,35,69.5,29.3
439.3062231,176.6,77.4,29.8,34.7,69.4,29.3
439.9395011,176.6,77.3,29.8,34.3,69,29.3
440.5470901,176.6,77.3,30.2,34.3,68.7,29.3
441.1587511,176.9,77.1,28.9,33.5,68.3,29.8
441.7733292,176.9,77.4,29.8,34.3,67.9,28.4
442.3976482,177.3,77.3,29.8,33.9,67.8,28.9
443.031014,177.3,77.3,28.9,33.9,67.6,29.3
443.6472936,177.3,77.4,29.8,33.5,67.2,29.8
444.2497777,177.6,77.6,29.8,33.5,67.4,29.3
444.8466878,177.6,77.6,29.3,33.9,67.6,29.3
445.4636197,177.9,77.6,29.3,33.9,67.8,29.3
446.0992342,177.9,77.6,29.8,33.9,67.9,30.2
446.6883127,178.2,77.6,29.3,33.9,68.1,29.3
447.3187598,178.2,77.7,29.8,33.9,68.1,29.3
447.9458564,178.5,77.7,28.9,33.5,68.1,28.9
448.5295463,178.9,77.9,29.8,32.7,68.3,29.3
449.1687044,178.9,77.7,29.8,33.1,68.1,29.3
449.8019852,178.9,77.7,29.3,33.5,67.8,29.3
450.4372661,178.9,77.6,29.3,32.7,67.2,28.9
451.0402249,178.9,77.9,29.8,33.1,67.2,29.3
451.6341124,179.2,77.9,29.8,33.5,67,29.3
452.2257404,179.2,77.7,29.8,33.1,66.8,29.3
452.8215057,179.5,77.9,29.8,32.7,66.7,29.3
453.4257808,179.2,77.9,29.8,33.1,66.8,29.3
454.0370133,179.5,77.9,29.8,32.7,66.8,28.9
454.6551426,179.5,77.7,29.8,33.1,67.2,29.3
455.2679085,179.9,77.6,28.9,33.1,67.6,29.8
455.8811803,179.9,77.7,29.8,33.1,67.8,29.3
456.496596,179.9,77.9,29.8,33.5,67.6,29.8
457.090303,179.9,77.7,29.8,32.3,67.9,29.3
457.7086345,179.9,77.7,29.3,33.5,68.3,29.8
458.3198854,180.2,77.7,29.8,33.5,68.5,29.3
458.9267205,180.2,77.6,29.8,33.9,68.8,28.9
459.5345851,180.5,77.7,29.8,33.9,69,29.3
460.1623344,180.5,77.9,29.8,34.3,69.4,28.9
460.783995,180.5,77.9,30.2,34.7,69.9,29.3
461.3888976,180.5,77.9,29.8,34.7,69.7,29.3
461.9981815,180.9,77.9,28.9,34.3,70.2,29.3
462.6254975,180.9,77.9,29.8,34.7,70.6,29.3
463.2436463,180.9,77.9,29.8,34.7,70.8,29.3
463.8585906,180.9,77.9,29.8,34.7,70.8,29.3
464.4544773,180.9,77.7,29.8,34.7,70.9,28.9
465.0471643,180.9,77.9,29.3,35,71.5,29.3
465.677399,180.9,77.7,30.2,34.7,71.5,29.3
466.2800265,181.2,77.6,29.8,34.7,71.8,29.3
466.881264,180.9,77.7,30.2,34.7,72,29.3
467.4757174,180.9,77.9,29.8,34.7,72.3,29.3
468.1014728,180.9,77.7,29.8,35,72.6,29.3
468.7021505,181.2,77.9,29.8,35,72.8,29.3
469.3170549,181.2,77.7,30.2,35.4,72.8,29.3
469.9286643,180.9,77.7,29.8,35.4,73.2,29.3
470.5265231,181.2,77.7,29.3,35.4,73.3,29.3
471.1357572,180.9,77.7,30.2,35.4,73.7,29.3
471.7571226,180.9,77.7,29.8,35.8,74,29.8
472.3684011,180.2,77.7,29.8,36.1,74.2,29.3
472.9404603,180.5,77.7,29.3,35.8,74.3,29.3
473.5520411,180.5,77.4,30.2,35.8,74.5,29.8
474.1654317,180.5,77.6,30.2,35.8,74.5,29.3
474.778998,180.2,77.4,29.3,35.4,74.7,29.3
475.3886381,180.2,77.6,29.8,35.8,74.8,29.3
476.0237802,180.2,77.4,29.8,35.8,75,29.3
476.6273986,179.9,77.6,29.8,35.8,75.1,29.3
477.218125,179.9,77.6,29.8,35.8,75.3,28.9
477.9007181,179.5,77.4,29.8,35.8,75.5,28.9
478.4994496,179.5,77.3,29.3,35.8,75.5,29.3
479.0991537,179.2,77.1,30.2,35.8,75.8,29.3
479.7263833,179.2,77.4,29.3,35.4,75.8,29.3
480.3254036,178.9,77.4,29.8,35,76,29.3
480.9300842,178.9,77.4,29.3,35.8,76,29.3
481.5382908,178.9,77.4,28.9,35.8,76,29.3
482.1387927,178.9,77.1,30.2,35.8,76,29.3
482.769771,178.5,77.3,29.3,36.1,76,29.3
483.3829157,178.5,77.3,29.8,35.8,76,29.3
484.0051384,178.5,77.3,29.8,35.8,76.1,29.3
484.6099511,178.2,77.4,29.8,35.8,76.1,29.3
485.2001472,178.2,77.1,29.3,35.4,76.3,29.3
485.8047143,177.9,76.9,29.3,36.1,76.6,29.3
486.422288,177.9,77.1,29.3,36.1,76.6,29.3
487.0374089,177.6,77.3,29.8,36.1,76.6,29.3
487.6516168,177.6,77.1,29.8,36.5,76.9,29.3
488.2666796,177.6,77.1,29.8,36.5,77.1,29.3
488.8988909,177.3,77.1,29.3,36.5,77.3,29.3
489.5084844,176.9,77.1,29.8,36.5,77.4,29.3
490.1178119,176.9,77.1,30.2,36.5,77.6,29.3
490.7296301,176.6,76.8,28.9,36.1,77.9,29.3
491.3378963,176.6,76.8,29.8,36.1,77.9,29.3
491.9376998,176.3,77.1,29.3,35.8,77.7,29.3
492.5590934,176.3,76.6,29.8,35.8,77.6,29.3
493.1873586,176,77.1,29.8,35.8,77.6,28.4
493.7777546,175.7,76.9,29.8,35.8,77.4,29.3
494.3954217,175.7,77.1,29.8,35.4,77.1,29.8
495.0149409,175.4,76.9,29.8,34.7,76.6,29.3
495.5887717,175.4,77.1,29.8,35,76.5,29.3
496.1755388,175.1,76.9,29.8,35,75.8,29.8
496.7942537,175.1,76.9,29.8,34.7,75.8,29.3
497.4166005,174.7,76.9,29.8,34.7,75.5,29.3
498.0300243,174.7,76.8,29.8,34.7,75,29.3
498.6426402,174.1,77.1,29.8,34.3,74.8,29.3
499.2599519,174.4,76.9,29.8,34.3,74.5,29.3
499.8864238,174.1,76.9,29.8,34.3,74.5,29.3
500.4972097,174.1,76.9,29.8,34.3,74.3,29.8
501.1059075,174.1,76.8,29.3,34.3,75,29.3
501.7223969,174.1,76.9,29.3,35,75.1,29.8
502.3622933,174.1,76.9,29.3,34.7,75.5,29.3
502.9770839,174.1,76.9,29.3,35,75.6,29.3
503.5925291,173.8,76.6,29.3,35,76.1,29.3
504.2278638,173.8,76.8,29.3,35,76.3,29.8
504.8337584,173.8,76.8,29.3,35,76.3,29.3
505.4280091,173.8,76.8,29.8,35.4,76.3,29.8
506.0362998,173.5,76.9,29.8,35,76.1,29.3
506.6422594,173.5,76.6,29.3,35,76.1,29.8
507.24679,173.5,76.8,29.3,34.3,76.1,28.9
507.8394153,173.5,76.6,29.8,35,76.5,29.3
508.4463126,173.5,76.9,29.8,35.4,76.8,29.8
509.0726314,173.5,76.8,29.8,35.8,76.9,28.9
509.6717808,173.5,76.8,29.8,35.4,77.1,28
510.2952563,173.5,76.9,29.8,35,76.9,29.3
510.9176709,173.5,76.6,29.3,35.4,76.9,29.3
511.5418946,173.5,76.6,29.8,35.4,76.8,29.8
512.1569965,173.5,76.8,29.8,35.4,76.8,29.3
512.7622419,173.5,76.6,29.8,35,76.8,28
513.3527511,173.5,76.8,29.8,35.4,76.9,29.8
513.9333026,173.8,76.6,29.8,35.4,77.1,29.3
514.5409352,173.5,76.6,29.8,35.4,77.3,29.3
515.1663626,173.5,76.6,29.8,35,77.1,29.3
515.769952,173.5,76.8,28.9,35,76.9,29.8
516.3960772,173.5,76.6,30.2,35,76.8,29.3
517.0147112,173.2,76.8,29.8,34.7,76.5,29.8
517.6283608,173.2,76.6,29.3,34.3,76.1,29.3
518.2297178,173.2,76.8,30.2,34.3,76,29.3
518.8698581,173.2,76.6,30.6,34.3,76,29.3
519.4786528,173.2,76.5,30.2,34.3,75.8,29.3
520.0973393,172.9,76.5,29.3,34.3,75.8,29.3
520.7084779,172.9,76.8,29.8,34.3,76,29.3
521.3024711,172.6,76.6,29.8,34.3,76,29.3
521.9021813,173.2,76.5,29.8,34.7,76.1,29.3
522.5094712,173.2,76.8,30.2,34.7,76.3,29.3
523.1566222,172.9,76.6,29.8,34.3,76.5,29.3
523.7540084,173.5,76.8,29.8,35,76.9,29.3
524.3566179,173.2,76.9,29.8,35,77.1,29.3
524.9805474,173.5,76.8,30.2,35.4,77.4,29.3
525.5800834,173.5,76.8,30.2,35.8,77.7,29.3
526.1900072,173.8,76.9,30.2,36.1,78.1,29.3
526.8131276,173.8,76.8,29.8,35.8,78.2,29.3
527.4298945,173.8,76.9,29.8,35.8,78.2,29.3
528.0422762,173.8,76.8,29.8,35.8,78.1,29.3
528.6541464,173.8,76.8,29.8,35.4,77.9,29.3
529.2585616,174.1,76.8,30.2,35,77.9,29.8
529.8841305,174.1,76.9,29.8,35,77.6,29.3
530.4965815,174.1,76.9,29.8,35,77.6,29.3
531.1090493,174.4,76.9,29.3,35,77.6,29.8
531.7248599,174.4,76.8,29.8,35,77.6,29.8
532.3345691,174.4,76.9,29.8,35.4,77.7,29.3
532.9557862,174.7,76.9,29.8,35,77.6,29.3
533.5383756,174.7,76.9,29.8,35,77.9,29.8
534.1335804,175.1,76.9,30.2,35.4,77.9,29.8
534.7196691,175.1,76.9,29.8,35.4,78.2,29.3
535.337741,175.4,76.8,29.8,35.4,78.4,29.3
535.9522975,175.7,76.9,30.2,35.4,78.4,29.3
536.5778012,175.7,76.9,29.3,35.8,78.7,29.3
537.1733611,175.7,76.9,30.2,35.8,78.5,29.8
537.7914733,176,76.9,29.8,35.8,78.7,29.3
538.382456,176,77.1,30.2,35.8,79,29.8
538.9877271,176.3,76.9,29.8,35.8,79,29.3
539.6004041,176.3,76.9,29.8,35,79,28.9
540.2099344,176.6,77.1,29.8,36.1,79.2,29.3
540.8026345,176.6,77.1,29.8,36.1,79.3,29.3
541.4038477,176.6,77.3,30.2,36.1,79.5,29.3
542.0235815,176.9,77.1,29.8,36.1,79.5,29.3
542.6391417,176.9,77.1,29.3,35.8,79.8,29.3
543.2631325,177.3,77.3,29.8,35.8,79.6,29.8
543.8655017,177.3,77.1,29.8,35.4,79.5,28.9
544.4763768,177.6,76.9,29.3,35.4,79.3,29.3
545.0969404,177.6,77.1,29.8,35,78.9,29.8
545.7055932,177.9,76.9,29.8,34.7,78.9,29.3
546.277653,177.6,77.1,29.8,34.7,78.7,29.3
546.8756821,178.2,77.3,30.2,35,78.7,29.8
547.4853283,177.9,77.1,29.8,34.3,78.7,29.3
548.1150683,178.2,77.1,29.8,34.7,78.5,29.3
548.71532,178.2,77.1,29.8,34.3,78.4,29.3
549.3278327,178.2,77.1,29.8,34.3,78.4,29.8
549.9518372,178.2,77.3,29.8,34.3,78.5,29.3
550.5763826,178.9,76.9,30.2,34.7,78.9,29.3
551.1860652,178.9,77.3,30.2,35,79,29.8
551.802724,178.9,77.1,29.3,34.7,79.3,29.8
552.4056405,179.2,77.3,29.8,35,79,29.3
553.0120015,179.5,77.3,29.3,35,79.5,29.8
553.5991269,179.5,76.9,30.2,35,79.5,29.3
554.2258504,180.2,77.3,30.2,35.4,79.8,29.3
554.8300159,180.2,77.1,29.3,35,80,29.3
555.441926,180.2,77.3,30.2,35.8,80.3,29.3
556.0577731,180.2,76.9,29.3,35.4,80.6,29.8
556.6849567,180.5,77.3,30.2,35.8,80.9,29.3
557.2871512,180.5,77.1,29.3,35.8,81,29.3
557.9100965,180.5,77.1,29.3,36.1,81,28.9
558.5219595,180.9,77.1,30.2,36.1,81.2,29.3
559.103605,180.9,77.1,30.2,35.8,81.5,29.3
559.7223695,180.9,77.1,30.2,36.1,81.5,30.2
560.3463646,181.2,76.9,29.8,35.8,81.7,29.3
560.95584,181.2,77.1,30.2,35.8,81.8,29.3
561.5774815,181.2,77.3,30.2,35.8,81.8,29.8
562.2030915,181.2,77.1,29.3,35.8,82.3,29.3
562.8297399,181.6,77.3,30.2,36.1,82.3,29.3
563.4277948,181.6,77.3,29.3,36.1,82.6,29.8
564.038768,181.6,77.3,29.8,36.1,82.7,29.8
564.6554585,181.9,77.4,29.8,36.5,83.2,29.8
565.2585245,181.9,77.4,29.8,36.8,83.4,29.8
565.8856027,181.9,77.4,30.2,36.5,83.7,29.8
566.5056001,181.9,77.6,29.8,36.5,84,29.8
567.1090353,181.9,77.4,30.2,36.8,84.3,29.8
567.7107591,181.9,77.7,29.3,36.8,84.4,29.8
568.331928,181.9,77.6,30.2,36.8,84.4,29.8
568.9521653,181.9,77.9,30.2,36.8,84.6,29.8
569.5377876,181.9,77.7,28.9,36.5,84.6,29.8
570.1538459,181.6,77.7,29.8,36.5,84.3,29.8
570.7766685,181.6,77.7,29.3,36.1,84,29.8
571.375533,181.2,77.9,30.2,36.1,83.8,29.8
571.9771895,180.5,77.7,29.8,35.8,83.7,29.3
572.5882541,180.5,77.9,29.8,35.8,83.7,29.8
573.1966208,180.5,78.1,29.8,36.1,83.7,29.8
573.8148494,180.2,78.1,30.2,36.1,84,29.8
574.4397044,180.5,77.9,29.8,36.1,84.1,29.8
